24:d3:f2:a7:b3:cd,b4:74:9f:ba:83:34,b0:89:00:74:7c:84,9c:d6:43:cb:23:c0,30:99:35:90:32:9f,44:fb:5a:d2:d0:61,d8:0d:17:db:be:92,10:10:81:ad:c4:92,f4:e3:fb:90:3a:a8,indoor,roomNum
,,,,,,,//Mobile Tawfik,,,
-100,-100,-100,-100,-100,-100,-81,-59,-100,0,3
-100,-100,-100,-100,-100,-100,-100,-58,-100,0,3
-100,-100,-100,-100,-100,-100,-78,-59,-100,0,3
-74,-100,-100,-100,-95,-100,-100,-58,-100,0,3
-100,-100,-92,-100,-100,-81,-82,-52,-100,0,3
-100,-100,-100,-100,-100,-83,-80,-52,-100,0,3
-75,-100,-100,-100,-94,-100,-100,-53,-100,0,3
-100,-100,-91,-100,-80,-100,-83,-53,-100,0,3
-100,-100,-92,-100,-100,-100,-75,-53,-100,0,3
-100,-100,-90,-100,-78,-81,-83,-53,-100,0,3
-80,-100,-100,-100,-85,-100,-86,-52,-100,0,3
-100,-100,-100,-100,-100,-80,-84,-53,-100,0,3
-73,-100,-100,-100,-80,-100,-100,-100,-100,0,3
-100,-100,-100,-100,-93,-100,-100,-53,-100,0,3
-73,-100,-100,-100,-100,-100,-80,-53,-100,0,3
-100,-100,-100,-100,-79,-80,-100,-53,-100,0,3
-100,-100,-91,-100,-79,-100,-83,-53,-100,0,3
-100,-100,-100,-100,-79,-100,-85,-53,-100,0,3
-73,-100,-92,-100,-100,-81,-88,-52,-100,0,3
-100,-100,-100,-100,-100,-100,-83,-100,-100,0,3
-100,-100,-100,-100,-100,-88,-100,-61,-100,0,3
-100,-100,-87,-100,-100,-100,-82,-64,-100,0,3
-100,-100,-100,-100,-100,-100,-78,-59,-100,0,3
-100,-100,-90,-100,-100,-100,-83,-62,-100,0,3
-100,-100,-100,-100,-86,-100,-100,-61,-100,0,3
-100,-100,-100,-100,-100,-100,-81,-64,-100,0,3
-100,-100,-89,-100,-100,-100,-100,-65,-100,0,3
-100,-100,-87,-100,-100,-90,-83,-65,-100,0,3
-100,-100,-86,-100,-100,-100,-77,-66,-100,0,3
-100,-100,-90,-100,-100,-100,-79,-64,-100,0,3
-100,-100,-88,-100,-100,-100,-100,-66,-100,0,3
-100,-100,-89,-91,-87,-100,-86,-70,-100,0,3
-100,-100,-88,-100,-100,-88,-100,-66,-100,0,3
-100,-100,-91,-100,-100,-100,-100,-100,-100,0,3
-100,-100,-88,-100,-100,-100,-100,-69,-100,0,3
-100,-100,-88,-100,-86,-100,-82,-65,-100,0,3
-100,-100,-100,-85,-77,-87,-65,-57,-100,0,3
-84,-100,-100,-100,-76,-100,-100,-64,-100,0,3
-82,-100,-100,-100,-90,-92,-84,-64,-100,0,3
-85,-100,-100,-100,-89,-100,-82,-65,-100,0,3
-100,-100,-100,-100,-90,-100,-100,-62,-100,0,3
-100,-100,-100,-100,-75,-100,-100,-66,-100,0,3
-100,-100,-100,-88,-71,-100,-100,-63,-100,0,3
-100,-100,-90,-80,-69,-92,-77,-66,-86,0,3
-100,-100,-85,-100,-85,-100,-100,-66,-100,0,3
-100,-100,-82,-100,-100,-100,-84,-66,-100,0,3
-100,-100,-84,-100,-100,-100,-100,-66,-92,0,3
-100,-100,-83,-100,-100,-100,-76,-65,-100,0,3
-100,-100,-100,-100,-100,-100,-100,-66,-100,0,3
-86,-100,-84,-100,-100,-100,-71,-67,-100,0,3
-100,-100,-86,-100,-100,-100,-78,-73,-100,0,3
-100,-100,-86,-93,-100,-100,-82,-75,-100,0,3
-100,-100,-89,-100,-79,-100,-78,-69,-100,0,3
-84,-100,-100,-100,-80,-100,-82,-55,-100,0,3
-76,-100,-100,-100,-81,-100,-100,-54,-100,0,3
-100,-100,-100,-100,-93,-100,-100,-55,-100,0,3
-83,-100,-88,-90,-81,-100,-84,-55,-100,0,3
-86,-100,-100,-100,-79,-100,-82,-54,-100,0,3
-81,-100,-90,-100,-81,-100,-80,-54,-100,0,3
-84,-100,-100,-100,-80,-100,-84,-67,-100,0,3
-84,-100,-90,-100,-80,-100,-100,-68,-100,0,3
-85,-100,-100,-91,-92,-86,-82,-67,-100,0,3
-85,-100,-100,-100,-89,-100,-84,-67,-100,0,3
-81,-100,-100,-100,-82,-100,-100,-48,-100,0,3
-87,-100,-100,-100,-81,-100,-81,-51,-100,0,3
-100,-100,-100,-100,-80,-100,-100,-51,-100,0,3
-100,-100,-90,-100,-80,-100,-85,-51,-100,0,3
-86,-100,-100,-100,-80,-100,-85,-51,-100,0,3
-100,-100,-100,-100,-91,-85,-83,-51,-100,0,3
-86,-100,-100,-100,-79,-100,-88,-52,-100,0,3
-100,-100,-100,-100,-78,-100,-100,-51,-100,0,3
-100,-100,-100,-100,-100,-100,-83,-56,-100,0,3
-100,-100,-100,-100,-80,-100,-86,-56,-100,0,3
-100,-100,-100,-100,-100,-100,-100,-56,-100,0,3
-100,-100,-100,-100,-83,-100,-100,-55,-100,0,3
-100,-100,-100,-100,-100,-100,-100,-56,-100,0,3
-100,-100,-100,-100,-93,-100,-100,-55,-100,0,3
-100,-100,-100,-100,-79,-100,-100,-64,-100,0,3
-100,-100,-100,-100,-84,-100,-80,-55,-100,0,3
-100,-100,-100,-100,-92,-100,-74,-65,-100,0,3
-100,-100,-87,-100,-100,-100,-72,-66,-100,0,3
-100,-100,-100,-100,-100,-100,-100,-64,-100,0,3
-100,-100,-100,-100,-92,-100,-78,-66,-100,0,3
-100,-100,-100,-100,-86,-100,-75,-66,-100,0,3
-100,-100,-100,-100,-100,-100,-72,-57,-100,0,3
-100,-100,-100,-100,-100,-100,-82,-57,-100,0,3
-100,-100,-91,-100,-100,-100,-100,-57,-100,0,3
-100,-100,-91,-100,-100,-100,-100,-58,-100,0,3
-100,-100,-100,-89,-100,-100,-80,-57,-100,0,3
-100,-100,-100,-100,-100,-100,-77,-58,-100,0,3
-100,-100,-100,-100,-100,-100,-86,-58,-100,0,3
-100,-100,-100,-100,-100,-100,-79,-58,-100,0,3
-100,-100,-100,-100,-100,-100,-77,-58,-100,0,3
-100,-100,-100,-87,-100,-100,-83,-58,-100,0,3
-87,-100,-100,-100,-88,-100,-82,-67,-100,0,3
-100,-100,-90,-100,-84,-100,-100,-53,-100,0,3
-100,-100,-88,-100,-100,-100,-82,-54,-100,0,3
-100,-100,-88,-100,-100,-100,-100,-55,-100,0,3
-100,-100,-100,-100,-100,-100,-100,-54,-100,0,3
-100,-100,-88,-100,-100,-86,-83,-55,-100,0,3
-86,-100,-100,-100,-100,-100,-100,-49,-100,0,3
-100,-100,-100,-100,-100,-100,-100,-49,-100,0,3
-100,-100,-100,-100,-100,-100,-85,-49,-100,0,3
-100,-100,-100,-100,-78,-100,-100,-50,-100,0,3
-86,-100,-100,-100,-78,-100,-100,-52,-100,0,3
-100,-100,-100,-100,-79,-100,-85,-49,-100,0,3
-100,-100,-100,-100,-79,-100,-84,-50,-100,0,3
-100,-100,-100,-100,-100,-100,-86,-49,-100,0,3
-100,-100,-100,-100,-81,-88,-100,-50,-100,0,3
-82,-100,-100,-100,-80,-89,-100,-61,-100,0,3
-87,-100,-100,-100,-78,-100,-100,-50,-100,0,3
-100,-100,-100,-100,-100,-100,-100,-49,-100,0,3
-100,-100,-100,-100,-79,-100,-100,-49,-100,0,3
-86,-100,-100,-93,-100,-100,-100,-61,-100,0,3
-100,-100,-100,-100,-100,-80,-100,-56,-100,0,3
-100,-100,-100,-82,-74,-100,-79,-47,-100,0,3
-100,-100,-100,-78,-100,-100,-77,-49,-100,0,3
-100,-100,-100,-100,-75,-100,-80,-49,-100,0,3
-100,-100,-100,-81,-100,-100,-74,-47,-100,0,3
-100,-100,-100,-84,-74,-100,-75,-46,-100,0,3
-94,-100,-100,-100,-72,-100,-100,-47,-100,0,3
-100,-100,-100,-82,-100,-100,-71,-50,-100,0,3
-100,-100,-100,-81,-75,-100,-79,-47,-100,0,3
-100,-100,-100,-81,-73,-100,-75,-48,-100,0,3
-84,-100,-100,-84,-100,-100,-78,-47,-100,0,3
-100,-100,-100,-100,-74,-80,-78,-48,-100,0,3
-100,-100,-100,-100,-100,-100,-71,-54,-81,0,3
-100,-64,-54,-100,-100,-100,-90,-100,-78,0,1
-83,-77,-46,-83,-100,-71,-88,-100,-78,0,1
-100,-67,-59,-82,-100,-100,-76,-100,-88,0,1
-100,-83,-56,-75,-100,-100,-69,-100,-83,0,1
-100,-68,-100,-83,-100,-70,-93,-100,-85,0,1
-100,-74,-52,-100,-100,-79,-100,-100,-74,0,1
-100,-100,-57,-100,-100,-81,-88,-100,-77,0,1
-100,-60,-60,-100,-92,-100,-85,-100,-77,0,1
-62,-71,-69,-81,-100,-100,-92,-83,-100,1,1
-55,-64,-64,-82,-78,-96,-92,-100,-91,1,1
-71,-67,-69,-61,-81,-92,-100,-100,-100,1,1
-77,-64,-69,-61,-78,-91,-94,-100,-93,1,1
-76,-50,-55,-65,-83,-100,-94,-100,-100,1,1
-100,-47,-55,-64,-83,-100,-100,-100,-100,1,1
-100,-48,-55,-66,-84,-100,-99,-100,-90,1,1
-75,-50,-55,-65,-100,-100,-94,-100,-90,1,1
-79,-100,-100,-100,-100,-100,-100,-57,-100,0,3
-79,-100,-100,-100,-100,-89,-100,-57,-100,0,3
-79,-100,-100,-100,-100,-91,-100,-47,-100,0,3
-79,-100,-100,-100,-100,-89,-83,-47,-100,0,3
-80,-100,-100,-100,-100,-90,-100,-47,-100,0,3
-79,-100,-100,-100,-100,-88,-100,-48,-100,0,3
-79,-100,-100,-100,-83,-92,-100,-47,-100,0,3
-79,-100,-100,-100,-100,-88,-100,-47,-100,0,3
-79,-100,-100,-93,-100,-91,-100,-48,-100,0,3
-79,-100,-100,-100,-82,-91,-100,-47,-100,0,3
-79,-100,-100,-100,-100,-100,-100,-47,-100,0,3
-79,-100,-100,-100,-100,-88,-95,-47,-100,0,3
-79,-100,-100,-100,-81,-100,-90,-47,-100,0,3
-100,-100,-100,-100,-100,-100,-88,-65,-100,0,3
-100,-100,-100,-100,-77,-88,-100,-58,-100,0,3
-78,-100,-100,-100,-78,-100,-100,-66,-100,0,3
-79,-100,-100,-100,-79,-89,-89,-65,-100,0,3
-82,-100,-100,-100,-79,-100,-100,-66,-100,0,3
-79,-100,-100,-100,-78,-88,-100,-66,-100,0,3
-81,-100,-100,-100,-79,-82,-100,-67,-100,0,3
-80,-100,-100,-100,-78,-87,-100,-66,-100,0,3
-81,-100,-100,-100,-78,-91,-100,-65,-100,0,3
-82,-100,-100,-100,-78,-89,-100,-66,-100,0,3
-80,-100,-100,-100,-79,-88,-100,-67,-100,0,3
-100,-100,-100,-80,-75,-73,-83,-35,-100,0,3
-76,-100,-100,-100,-76,-90,-84,-39,-100,0,3
-77,-100,-100,-100,-76,-90,-100,-39,-100,0,3
-75,-100,-100,-100,-75,-91,-100,-40,-100,0,3
-76,-100,-100,-86,-74,-100,-88,-40,-100,0,3
-77,-100,-100,-84,-75,-89,-100,-40,-100,0,3
-76,-100,-100,-82,-76,-89,-100,-39,-100,0,3
-76,-100,-100,-100,-76,-93,-100,-39,-100,0,3
-76,-100,-100,-85,-76,-90,-100,-39,-100,0,3
-77,-100,-100,-100,-76,-90,-100,-39,-100,0,3
-76,-100,-100,-100,-77,-81,-86,-49,-100,0,3
-75,-100,-100,-100,-79,-80,-100,-50,-100,0,3
-75,-100,-100,-100,-78,-81,-100,-50,-100,0,3
-75,-100,-100,-86,-80,-81,-90,-50,-100,0,3
-75,-100,-100,-100,-77,-81,-100,-50,-100,0,3
-75,-100,-100,-100,-78,-80,-100,-50,-100,0,3
-76,-100,-100,-93,-100,-80,-100,-50,-100,0,3
-92,-100,-100,-100,-75,-80,-100,-50,-100,0,3
-75,-100,-100,-100,-100,-81,-100,-49,-100,0,3
-75,-100,-100,-100,-74,-81,-100,-50,-100,0,3
-100,-100,-100,-81,-74,-78,-100,-50,-100,0,3
-75,-100,-100,-100,-72,-81,-81,-51,-100,0,3
-75,-100,-100,-85,-75,-80,-100,-50,-100,0,3
-76,-100,-100,-86,-75,-83,-86,-50,-100,0,3
-76,-100,-100,-100,-75,-81,-100,-50,-100,0,3
-82,-100,-100,-100,-85,-100,-77,-63,-100,0,3
-100,-100,-100,-100,-84,-100,-76,-57,-100,0,3
-100,-100,-100,-100,-84,-100,-100,-58,-100,0,3
-100,-100,-100,-100,-84,-82,-75,-57,-100,0,3
-82,-100,-100,-100,-83,-82,-82,-58,-100,0,3
-100,-100,-100,-100,-85,-82,-100,-100,-100,0,3
-82,-100,-92,-100,-85,-100,-77,-57,-100,0,3
-84,-100,-100,-100,-82,-81,-81,-58,-100,0,3
-83,-100,-100,-100,-85,-82,-86,-57,-100,0,3
-85,-100,-100,-100,-84,-82,-87,-57,-100,0,3
-100,-100,-90,-100,-82,-100,-100,-57,-100,0,3
-100,-100,-100,-89,-85,-100,-77,-57,-100,0,3
-84,-100,-100,-100,-83,-100,-76,-59,-100,0,3
-100,-100,-100,-100,-84,-100,-87,-57,-100,0,3
-84,-100,-100,-100,-81,-100,-73,-59,-100,0,3
-100,-100,-100,-100,-100,-100,-77,-58,-100,0,3
-84,-100,-100,-100,-84,-100,-85,-59,-100,0,3
-100,-100,-100,-100,-84,-100,-77,-57,-100,0,3
-83,-100,-100,-100,-84,-100,-100,-57,-100,0,3
-84,-100,-100,-100,-84,-100,-82,-57,-100,0,3
-85,-100,-100,-100,-78,-89,-100,-58,-100,0,3
-84,-100,-100,-100,-77,-100,-100,-56,-100,0,3
-84,-100,-100,-100,-78,-100,-100,-56,-100,0,3
-82,-100,-100,-100,-77,-100,-88,-57,-100,0,3
-100,-100,-100,-100,-79,-100,-100,-56,-100,0,3
-84,-100,-100,-100,-77,-100,-86,-56,-100,0,3
-82,-100,-100,-100,-77,-90,-100,-57,-100,0,3
-83,-100,-100,-100,-78,-89,-100,-57,-100,0,3
-82,-100,-100,-100,-78,-100,-100,-58,-100,0,3
-83,-100,-100,-90,-77,-100,-100,-57,-100,0,3
-84,-100,-90,-100,-76,-89,-100,-60,-100,0,3
-84,-100,-100,-100,-77,-100,-100,-57,-100,0,3
-82,-100,-100,-100,-77,-89,-100,-58,-100,0,3
-83,-100,-100,-100,-78,-100,-100,-57,-100,0,3
-83,-100,-100,-100,-78,-100,-100,-56,-100,0,3
-85,-100,-100,-100,-100,-100,-100,-56,-100,0,3
-82,-100,-100,-90,-80,-100,-87,-57,-100,0,3
-81,-100,-100,-100,-77,-100,-100,-56,-100,0,3
-100,-100,-100,-100,-77,-100,-100,-56,-100,0,3
-85,-100,-100,-90,-79,-100,-100,-58,-100,0,3
-82,-100,-93,-91,-76,-100,-100,-57,-100,0,3
-83,-100,-100,-100,-77,-100,-100,-59,-100,0,3
-82,-100,-100,-100,-77,-100,-87,-57,-100,0,3
-83,-100,-100,-100,-78,-87,-100,-57,-100,0,3
-81,-100,-93,-100,-76,-88,-100,-57,-100,0,3
-81,-100,-100,-100,-78,-100,-100,-58,-100,0,3
-81,-100,-100,-92,-77,-87,-90,-58,-100,0,3
-83,-100,-100,-100,-100,-100,-100,-56,-100,0,3
-100,-100,-100,-100,-100,-100,-86,-57,-100,0,3
-85,-100,-100,-100,-78,-100,-85,-59,-100,0,3
-84,-100,-100,-100,-79,-100,-100,-57,-100,0,3
-100,-100,-100,-100,-100,-100,-85,-57,-100,0,3
-83,-100,-100,-100,-100,-100,-87,-57,-100,0,3
-82,-100,-100,-100,-88,-100,-83,-55,-100,0,3
-87,-100,-100,-100,-87,-100,-100,-58,-100,0,3
-87,-100,-91,-100,-85,-90,-100,-59,-100,0,3
-88,-100,-89,-100,-85,-90,-76,-58,-100,0,3
-87,-100,-100,-100,-83,-89,-77,-58,-100,0,3
-86,-100,-90,-100,-87,-83,-80,-58,-100,0,3
-88,-100,-89,-100,-89,-83,-100,-59,-100,0,3
-86,-100,-100,-100,-83,-86,-100,-60,-100,0,3
-87,-100,-91,-100,-100,-85,-100,-58,-100,0,3
-86,-100,-100,-100,-91,-83,-100,-58,-100,0,3
-87,-100,-90,-100,-100,-84,-75,-57,-100,0,3
-86,-100,-100,-100,-100,-83,-100,-58,-100,0,3
-86,-100,-89,-100,-100,-84,-78,-59,-100,0,3
-100,-100,-100,-100,-100,-100,-77,-58,-100,0,3
-86,-100,-100,-100,-100,-83,-100,-58,-100,0,3
-100,-100,-100,-100,-100,-100,-81,-57,-100,0,3
-86,-100,-100,-100,-100,-83,-100,-60,-100,0,3
-86,-100,-91,-100,-87,-100,-78,-57,-100,0,3
-88,-100,-89,-100,-84,-87,-89,-59,-100,0,3
-100,-100,-100,-100,-100,-87,-100,-58,-100,0,3
-87,-100,-92,-88,-84,-100,-100,-58,-100,0,3
-88,-100,-92,-86,-100,-85,-81,-59,-100,0,3
-87,-100,-94,-91,-100,-100,-100,-58,-100,0,3
-88,-100,-91,-100,-100,-87,-77,-58,-100,0,3
-87,-100,-95,-100,-100,-83,-75,-59,-100,0,3
-89,-100,-100,-100,-100,-85,-100,-59,-100,0,3
-87,-100,-92,-100,-100,-100,-79,-59,-100,0,3
-87,-100,-92,-100,-100,-100,-83,-58,-100,0,3
-100,-100,-100,-100,-100,-87,-100,-58,-100,0,3
-87,-100,-91,-100,-100,-100,-73,-58,-100,0,3
-86,-100,-90,-100,-100,-100,-100,-59,-100,0,3
-100,-100,-100,-100,-85,-100,-100,-59,-100,0,3
-86,-100,-92,-100,-100,-100,-88,-58,-100,0,3
-100,-100,-100,-100,-100,-100,-82,-58,-100,0,3
-86,-100,-89,-100,-100,-100,-76,-59,-94,0,3
-88,-100,-93,-100,-100,-100,-80,-60,-100,0,3
-87,-100,-100,-100,-87,-100,-77,-60,-100,0,3
-100,-100,-100,-100,-88,-100,-73,-59,-100,0,3
-88,-100,-88,-100,-100,-100,-100,-58,-100,0,3
-100,-100,-100,-100,-100,-100,-78,-59,-100,0,3
-86,-100,-90,-100,-100,-88,-77,-59,-100,0,3
-89,-100,-100,-100,-83,-100,-100,-58,-92,0,3
-89,-100,-91,-100,-81,-100,-77,-50,-100,0,3
-100,-100,-100,-100,-74,-100,-100,-43,-100,0,3
-100,-100,-100,-100,-76,-100,-100,-43,-100,0,3
-100,-100,-100,-100,-77,-100,-74,-43,-100,0,3
-100,-100,-100,-100,-100,-100,-76,-43,-100,0,3
-100,-100,-100,-100,-78,-100,-77,-100,-90,0,3
-100,-100,-93,-88,-77,-100,-74,-43,-100,0,3
-80,-100,-85,-100,-76,-100,-100,-43,-100,0,3
-100,-100,-85,-100,-76,-100,-73,-43,-100,0,3
-100,-100,-87,-87,-100,-100,-74,-45,-100,0,3
-100,-100,-87,-100,-78,-100,-77,-45,-100,0,3
-100,-100,-85,-100,-100,-100,-73,-43,-89,0,3
-100,-100,-100,-100,-76,-100,-100,-43,-100,0,3
-82,-100,-85,-100,-76,-100,-100,-43,-88,0,3
-100,-100,-100,-100,-100,-100,-100,-43,-100,0,3
-82,-100,-90,-86,-100,-100,-73,-44,-100,0,3
-82,-100,-88,-100,-100,-100,-73,-43,-100,0,3
-82,-100,-100,-100,-100,-100,-73,-43,-100,0,3
-81,-100,-100,-100,-76,-100,-73,-43,-100,0,3
-100,-100,-100,-76,-100,-100,-60,-48,-93,0,3
-87,-100,-100,-91,-100,-100,-100,-60,-100,0,3
-100,-100,-100,-87,-100,-100,-100,-58,-100,0,3
-100,-100,-100,-100,-100,-100,-82,-59,-100,0,3
-85,-100,-100,-100,-100,-100,-82,-58,-100,0,3
-87,-100,-100,-100,-85,-100,-81,-100,-91,0,3
-85,-100,-100,-100,-87,-100,-83,-59,-100,0,3
-87,-100,-100,-100,-85,-100,-100,-58,-100,0,3
-100,-100,-100,-100,-85,-100,-81,-58,-95,0,3
-86,-100,-100,-100,-87,-100,-82,-58,-94,0,3
-86,-100,-100,-100,-88,-100,-81,-57,-92,0,3
-89,-100,-100,-88,-87,-100,-100,-60,-100,0,3
-88,-100,-100,-100,-100,-100,-81,-60,-100,0,3
-100,-100,-100,-100,-100,-100,-83,-60,-94,0,3
-89,-100,-100,-100,-88,-100,-100,-60,-100,0,3
-100,-100,-100,-100,-100,-100,-83,-59,-100,0,3
-100,-100,-100,-100,-88,-100,-82,-100,-92,0,3
-89,-100,-100,-100,-90,-100,-100,-60,-90,0,3
-100,-100,-100,-100,-83,-100,-100,-60,-100,0,3
-100,-100,-100,-100,-87,-100,-100,-59,-100,0,3
-90,-100,-100,-89,-92,-100,-100,-59,-100,0,3
-87,-100,-100,-100,-100,-100,-100,-54,-100,0,3
-100,-100,-100,-100,-84,-100,-71,-52,-100,0,3
-79,-100,-100,-100,-82,-100,-77,-52,-100,0,3
-80,-100,-100,-100,-83,-100,-100,-52,-100,0,3
-80,-100,-82,-100,-82,-100,-72,-51,-100,0,3
-100,-100,-100,-77,-82,-100,-100,-52,-100,0,3
-79,-100,-100,-100,-82,-100,-74,-52,-100,0,3
-80,-100,-100,-100,-81,-100,-71,-52,-100,0,3
-79,-100,-100,-100,-83,-100,-100,-52,-100,0,3
-79,-100,-85,-100,-83,-100,-73,-52,-100,0,3
-79,-100,-100,-100,-83,-100,-100,-52,-100,0,3
-78,-100,-100,-100,-81,-100,-100,-51,-100,0,3
-100,-100,-100,-100,-82,-100,-100,-52,-100,0,3
-79,-100,-100,-100,-83,-100,-100,-52,-100,0,3
-79,-100,-84,-82,-80,-86,-100,-51,-100,0,3
-77,-100,-100,-100,-84,-100,-100,-52,-100,0,3
-77,-100,-100,-100,-82,-100,-100,-52,-100,0,3
-100,-100,-100,-100,-83,-100,-100,-51,-100,0,3
-100,-100,-84,-100,-100,-100,-74,-52,-100,0,3
-78,-100,-100,-100,-81,-100,-100,-52,-100,0,3
-79,-100,-93,-100,-82,-100,-100,-52,-100,0,3
-80,-100,-85,-100,-100,-100,-100,-52,-100,0,3
-100,-100,-100,-100,-100,-100,-100,-47,-100,0,3
-75,-100,-100,-100,-79,-100,-75,-47,-83,0,3
-75,-100,-100,-100,-80,-86,-72,-100,-100,0,3
-75,-100,-100,-100,-80,-100,-76,-48,-86,0,3
-75,-100,-100,-100,-78,-100,-100,-47,-100,0,3
-75,-100,-100,-100,-79,-100,-73,-48,-100,0,3
-75,-100,-100,-100,-78,-88,-74,-47,-87,0,3
-75,-100,-100,-100,-79,-100,-76,-48,-100,0,3
-100,-100,-100,-100,-79,-100,-73,-100,-100,0,3
-75,-100,-100,-100,-77,-100,-78,-47,-100,0,3
-75,-100,-100,-100,-100,-100,-100,-48,-100,0,3
-75,-100,-100,-100,-100,-100,-77,-47,-100,0,3
-75,-100,-100,-100,-78,-100,-76,-47,-100,0,3
-76,-100,-100,-100,-79,-100,-76,-47,-100,0,3
-83,-100,-100,-100,-77,-78,-64,-42,-100,0,3
-85,-100,-71,-71,-81,-100,-59,-63,-87,0,3
-100,-100,-100,-78,-67,-100,-100,-41,-100,0,3
-78,-100,-100,-100,-70,-77,-80,-46,-100,0,3
-77,-100,-100,-100,-70,-76,-100,-44,-100,0,3
-100,-100,-100,-80,-69,-100,-100,-47,-100,0,3
-85,-100,-100,-100,-71,-100,-83,-46,-100,0,3
-78,-100,-100,-100,-70,-73,-100,-47,-88,0,3
-79,-100,-100,-100,-69,-100,-100,-47,-100,0,3
-82,-100,-100,-100,-100,-89,-82,-47,-100,0,3
-80,-100,-100,-82,-71,-75,-100,-47,-100,0,3
-80,-100,-100,-100,-69,-77,-81,-47,-100,0,3
-80,-100,-100,-100,-70,-73,-100,-47,-87,0,3
-100,-100,-100,-100,-70,-100,-100,-47,-100,0,3
-79,-100,-100,-100,-70,-100,-100,-47,-100,0,3
-79,-100,-100,-100,-70,-73,-100,-47,-100,0,3
-80,-100,-100,-100,-70,-75,-100,-47,-100,0,3
-80,-100,-100,-100,-69,-100,-100,-47,-100,0,3
-80,-100,-100,-100,-70,-76,-82,-47,-100,0,3
-80,-100,-100,-100,-71,-74,-71,-46,-88,0,3
-73,-93,-100,-100,-100,-86,-74,-46,-100,0,3
-78,-100,-100,-100,-74,-84,-100,-50,-87,0,3
-77,-100,-100,-100,-76,-86,-100,-51,-100,0,3
-78,-100,-100,-100,-76,-100,-83,-49,-100,0,3
-73,-100,-100,-100,-77,-85,-77,-50,-100,0,3
-72,-100,-100,-100,-75,-100,-77,-49,-100,0,3
-100,-100,-100,-100,-78,-100,-76,-49,-100,0,3
-100,-100,-100,-100,-75,-100,-80,-50,-100,0,3
-79,-100,-88,-100,-75,-100,-74,-50,-100,0,3
-75,-100,-100,-100,-76,-100,-100,-50,-100,0,3
-75,-100,-100,-100,-75,-100,-100,-50,-100,0,3
-78,-100,-88,-100,-76,-100,-100,-50,-100,0,3
-77,-100,-100,-100,-75,-100,-74,-50,-87,0,3
-76,-100,-100,-100,-100,-100,-77,-50,-100,0,3
-78,-100,-92,-100,-74,-100,-100,-53,-100,0,3
-100,-100,-100,-100,-75,-100,-100,-50,-89,0,3
-76,-100,-100,-100,-75,-100,-100,-50,-100,0,3
-77,-100,-100,-100,-75,-100,-86,-50,-100,0,3
-77,-100,-100,-100,-100,-100,-77,-50,-87,0,3
-74,-100,-100,-100,-75,-100,-78,-43,-100,0,3
-100,-90,-100,-100,-77,-100,-100,-46,-100,0,3
-77,-100,-100,-100,-74,-78,-100,-52,-100,0,3
-74,-100,-100,-100,-72,-100,-82,-47,-100,0,3
-76,-100,-100,-100,-80,-100,-76,-45,-100,0,3
-75,-100,-100,-100,-77,-100,-71,-46,-100,0,3
-74,-100,-100,-100,-78,-100,-78,-45,-100,0,3
-76,-100,-100,-82,-77,-100,-79,-45,-100,0,3
-75,-100,-100,-100,-77,-100,-73,-46,-100,0,3
-76,-100,-100,-76,-77,-80,-75,-46,-100,0,3
-76,-100,-100,-100,-76,-80,-100,-46,-100,0,3
-75,-100,-100,-100,-76,-100,-77,-46,-100,0,3
-75,-100,-100,-100,-77,-100,-71,-45,-100,0,3
-74,-100,-100,-100,-77,-100,-71,-45,-100,0,3
-75,-100,-100,-100,-77,-100,-69,-45,-100,0,3
-73,-100,-100,-100,-77,-100,-71,-46,-100,0,3
-77,-100,-100,-100,-77,-100,-76,-46,-100,0,3
-100,-100,-100,-80,-77,-100,-100,-46,-100,0,3
-75,-100,-100,-100,-74,-100,-68,-46,-100,0,3
-74,-100,-100,-100,-77,-100,-74,-46,-100,0,3
-74,-100,-100,-100,-79,-79,-100,-46,-100,0,3
-76,-100,-100,-77,-78,-100,-75,-46,-100,0,3
-100,-100,-100,-76,-77,-100,-72,-46,-100,0,3
-73,-100,-100,-100,-77,-76,-75,-46,-100,0,3
-100,-100,-100,-83,-77,-100,-100,-45,-100,0,3
-80,-100,-100,-78,-77,-80,-73,-46,-89,0,3
-100,-100,-100,-100,-75,-78,-71,-46,-100,0,3
-74,-100,-100,-78,-78,-100,-100,-100,-100,0,3
-74,-100,-100,-100,-100,-80,-100,-46,-86,0,3
-77,-100,-100,-77,-78,-100,-76,-45,-100,0,3
-74,-100,-100,-100,-76,-100,-77,-46,-100,0,3
-77,-100,-100,-100,-78,-100,-79,-45,-100,0,3
-77,-100,-100,-81,-77,-78,-100,-55,-100,0,3
-100,-100,-100,-100,-79,-100,-71,-45,-100,0,3
-100,-100,-100,-100,-77,-75,-68,-45,-84,0,3
-74,-100,-100,-100,-76,-100,-100,-46,-100,0,3
-100,-100,-87,-100,-79,-100,-68,-48,-100,0,3
-100,-100,-77,-75,-100,-100,-100,-100,-39,0,0
-100,-100,-79,-68,-100,-100,-86,-100,-37,0,0
-100,-100,-64,-61,-92,-74,-81,-100,-54,0,0
-100,-100,-54,-53,-100,-100,-72,-100,-61,0,0
-100,-85,-68,-52,-75,-100,-78,-100,-78,0,0
-100,-100,-75,-57,-100,-80,-100,-82,-64,0,0
-100,-100,-69,-70,-100,-80,-77,-100,-39,0,0
